#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
4,6,1746933324.797,1746933365.644,40.847,24.130.134.221,49981,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,56,4788,1080,33,2886,700,0.248,Upload,22.6,24.2,3,737.8,2738,970.1,0,752.2,2738,976.4,0,1221.5,2756,1018.0,66,85.5,336,39.6,66,87.5,371,51.3,0,0,0,88,52,0,2,2,0,0,0,55,26,0,1,1,0,0,0,33,26,0,1,1,78,74,,0,0,,,,,,,,61;32;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
9,6,1746933366.893,1746933373.386,6.493,24.130.134.221,50056,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,12,1304,500,7,885,415,0.191,Mixed,38.3,46.8,4,445.5,2727,898.1,4,445.6,2727,898.0,0,884.8,2746,1122.8,66,108.7,336,75.6,66,126.4,371,101.5,0,0,0,18,10,0,2,0,0,0,0,11,5,0,1,0,0,0,0,7,5,0,1,0,78,74,,0,0,,,,,,,,30;40;0;10;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,0
