#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
1,6,1747417241.024,1747417259.936,18.912,24.130.134.221,57472,172.31.14.200,8765,91.0,TLS,Unknown,,33,2908,730,21,1905,519,0.208,Upload,25.1,27.2,4,583.0,2434,840.2,0,581.5,2434,841.3,0,970.4,2452,975.1,66,88.1,124,25.5,66,90.7,105,16.2,0,0,0,54,30,0,0,5,0,0,0,33,15,0,0,4,0,0,0,21,15,0,0,1,0,0,,0,0,,,,,,,,20;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
4,6,1747417247.197,1747417247.199,0.002,172.31.14.200,41824,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,6,663,247,5,864,526,-0.132,Mixed,37.2,60.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,110.5,313,90.7,66,172.8,592,209.6,0,0,0,10,2,0,2,2,0,0,0,5,1,0,1,1,0,0,0,5,1,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),0
8,6,1747417260.124,1747417268.943,8.819,24.130.134.221,57551,172.31.14.200,8765,91.0,TLS,Unknown,,18,2009,809,11,1845,1111,0.043,Mixed,40.2,60.2,6,544.1,2516,837.5,0,471.7,2516,801.2,0,879.8,2533,937.3,66,111.6,358,71.5,66,167.7,576,155.9,0,0,0,28,16,0,2,0,0,0,0,17,8,0,1,0,0,0,0,11,8,0,1,0,78,74,,0,0,,,,,,,,0;56;18;0;6;0;0;0;0;6;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
7,6,1747417247.204,1747417256.258,9.054,172.31.14.200,51424,52.119.180.144,443,91.265,TLS.AmazonAWS,AmazonAWS,ssm.us-west-1.amazonaws.com,16,3979,3095,21,2314,1102,0.265,Upload,77.8,47.6,30,4525.0,9020,4495.0,0,751.7,9020,2493.0,0,565.6,9020,2182.9,54,248.7,1262,381.5,60,110.2,340,85.7,0,0,0,36,17,0,2,2,0,0,0,15,8,0,1,1,0,0,0,21,9,0,1,1,74,66,,TLSv1.3,0,f4febc55ea12b31ae17cfb7e614afda8,h2;http/1.1,,TLSv1.3;TLSv1.2,,,,23;23;5;0;5;5;0;0;17;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0,,0
