#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
4,6,1747415455.159,1747415455.16,0.001,172.31.14.200,58110,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,6,651,247,5,864,526,-0.141,Mixed,37.9,60.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,108.5,313,91.5,66,172.8,592,209.6,0,0,0,10,2,0,2,2,0,0,0,5,1,0,1,1,0,0,0,5,1,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),0
5,6,1747415455.161,1747415455.162,0.001,172.31.14.200,58124,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,5,618,280,4,272,0,0.389,Upload,45.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,123.6,346,111.2,66,68.0,74,3.5,0,0,0,8,1,0,2,2,0,0,0,4,1,0,1,1,0,0,0,4,0,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),0
1,6,1747415447.82,1747415476.51,28.69,24.130.134.221,52377,172.31.14.200,8765,91.0,TLS,Unknown,,34,3180,936,18,1814,626,0.274,Upload,29.4,34.5,15,887.4,2972,1059.0,0,918.2,2972,1064.9,0,1444.4,2809,803.6,66,93.5,132,28.3,66,100.8,107,9.1,0,0,0,52,34,0,0,0,0,0,0,34,17,0,0,0,0,0,0,18,17,0,0,0,0,0,,0,0,,,,,,,,5;88;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,0
8,6,1747415455.166,1747415464.21,9.044,172.31.14.200,43750,52.119.180.144,443,91.265,TLS.AmazonAWS,AmazonAWS,ssm.us-west-1.amazonaws.com,14,3871,3095,20,2254,1102,0.264,Upload,79.9,48.9,27,4519.5,9012,4492.5,0,2.8,28,8.4,0,564.9,9012,2181.0,54,276.5,1262,412.0,60,112.7,340,87.1,0,0,0,33,16,0,2,2,0,0,0,13,7,0,1,1,0,0,0,20,9,0,1,1,74,66,,TLSv1.3,0,f4febc55ea12b31ae17cfb7e614afda8,h2;http/1.1,,TLSv1.3;TLSv1.2,,,,25;18;6;0;6;6;0;0;18;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0,,0
