#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
3,6,1747428939.581,1747428939.583,0.002,172.31.14.200,54098,169.254.169.254,80,7.0,HTTP,Unknown,169.254.169.254,5,585,247,5,865,527,-0.193,Mixed,42.2,60.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,117.0,313,98.0,66,173.0,593,210.0,0,0,0,9,2,0,2,2,0,0,0,4,1,0,1,1,0,0,0,5,1,0,1,1,74,74,,0,0,,,,,,,,0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,aws-sdk-go/1.55.5 (go1.22.11; linux; amd64),1
1,6,1747428936.53,1747428936.57,0.04,24.130.134.221,50430,172.31.14.200,8765,91.0,TLS,Unknown,,8,582,54,6,446,50,0.132,Mixed,9.3,11.2,3,11.0,18,6.2,0,5.8,19,7.3,0,1.0,3,1.4,66,72.8,96,11.8,66,74.3,92,11.8,0,0,0,14,4,0,0,5,0,0,0,8,2,0,0,4,0,0,0,6,2,0,0,1,0,0,,0,0,,,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
2,6,1747428936.727,1747428957.095,20.368,24.130.134.221,50457,172.31.14.200,8765,91.0,TLS,Unknown,,106,8008,1000,95,9702,3424,-0.096,Mixed,12.5,35.3,4,107.2,2013,297.5,0,190.3,2013,395.2,0,219.7,2030,418.5,66,75.5,358,36.3,66,102.1,576,58.0,0,0,0,200,101,0,2,2,0,0,0,105,11,0,1,1,0,0,0,95,90,0,1,1,78,74,,0,0,,,,,,,,74;16;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
6,6,1747428939.587,1747428948.638,9.051,172.31.14.200,36310,52.119.176.180,443,91.265,TLS.AmazonAWS,AmazonAWS,ssm.us-west-1.amazonaws.com,14,3871,3095,18,2134,1102,0.289,Upload,79.9,51.6,1,1507.7,9008,3354.3,0,904.7,9008,2701.1,0,695.5,9008,2399.6,54,276.5,1262,412.0,60,118.6,340,89.9,0,0,0,31,16,0,2,2,0,0,0,13,7,0,1,1,0,0,0,18,9,0,1,1,74,66,,TLSv1.3,0,f4febc55ea12b31ae17cfb7e614afda8,h2;http/1.1,,TLSv1.3;TLSv1.2,,,,25;18;6;0;6;6;0;0;18;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0,,1
8,6,1747428957.277,1747428965.711,8.434,24.130.134.221,50504,172.31.14.200,8765,91.0,TLS,Unknown,,48,3871,691,43,4818,1972,-0.109,Mixed,17.8,40.9,5,110.3,2017,325.4,0,195.0,2017,432.1,0,218.1,2032,454.8,66,80.6,358,49.3,66,112.0,576,84.9,0,0,0,90,45,0,2,0,0,0,0,47,5,0,1,0,0,0,0,43,40,0,1,0,78,74,,0,0,,,,,,,,66;17;4;2;2;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
