#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
5,6,1746918857.163,1746918866.205,9.042,172.31.14.200,42748,52.119.180.144,443,91.265,TLS.AmazonAWS,AmazonAWS,ssm.us-west-1.amazonaws.com,16,3979,3095,20,2254,1102,0.277,Upload,77.8,48.9,29,4518.5,9008,4489.5,0,750.7,9008,2489.7,0,1.9,29,7.2,54,248.7,1262,381.5,60,112.7,340,87.1,0,0,0,35,17,0,2,2,0,0,0,15,8,0,1,1,0,0,0,20,9,0,1,1,74,66,,TLSv1.3,0,f4febc55ea12b31ae17cfb7e614afda8,h2;http/1.1,,TLSv1.3;TLSv1.2,,,,23;23;5;0;5;5;0;0;17;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0,,1
9,6,1746918890.413,1746918910.578,20.165,24.130.134.221,50247,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,100,7312,700,94,7166,954,0.01,Mixed,9.6,13.3,5,94.4,2007,270.0,0,175.0,2007,364.8,0,167.1,2021,313.1,66,73.1,336,31.9,66,76.2,371,30.7,0,0,0,193,97,0,2,2,0,0,0,99,9,0,1,1,0,0,0,94,88,0,1,1,78,74,,0,0,,,,,,,,92;0;4;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,1
12,6,1746918911.883,1746918914.098,2.215,24.130.134.221,50327,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,21,1781,383,19,1706,444,0.022,Mixed,21.5,26.0,13,61.6,182,59.1,0,106.2,196,64.1,0,119.9,197,56.3,66,84.8,336,61.1,66,89.8,371,66.4,0,0,0,39,19,0,2,0,0,0,0,20,2,0,1,0,0,0,0,19,17,0,1,0,78,74,,0,0,,,,,,,,84;0;0;5;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,1
7,6,1746918868.786,1746918889.162,20.376,24.130.134.221,50194,172.31.14.200,8765,7.251,HTTP.WebSocket,Unknown,54.176.21.146,101,7372,694,94,7166,954,0.014,Mixed,9.4,13.3,4,96.6,2007,269.8,0,180.4,2007,362.7,0,173.3,2021,311.9,66,73.0,336,31.7,66,76.2,371,30.7,0,0,0,194,97,0,2,2,0,0,0,100,9,0,1,1,0,0,0,94,88,0,1,1,78,74,,0,0,,,,,,,,92;0;4;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Python/3.13 websockets/15.0.1,1
