#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
1,6,1749624909.252,1749624918.751,9.499,160.79.104.10,443,172.31.14.200,41348,91,TLS,Unknown,,68,15182,10694,69,4554,0,0.539,Upload,70.4,0.0,2,151.2,3309,438.8,0,151.2,3311,439.1,0,89.9,434,67.7,66,223.3,257,28.9,66,66.0,66,0.0,0,0,0,137,67,0,0,2,0,0,0,68,67,0,0,1,0,0,0,69,0,0,0,1,0,0,,0,0,,,,,,,,1;0;1;1;29;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
12,6,1749624962.886,1749624969.103,6.217,172.31.14.200,48768,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,55,4811,1173,52,11400,7960,-0.406,Download,24.4,69.8,1,86.6,444,72.9,0,86.7,444,77.6,3,94.1,444,75.1,66,87.5,583,88.8,66,219.2,252,41.3,0,0,0,106,53,0,2,0,0,0,0,54,4,0,1,0,0,0,0,52,49,0,1,0,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;0;3;1;22;67;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
7,6,1749624940.467,1749624951.877,11.41,172.31.14.200,49904,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,75,6131,1173,71,15821,11127,-0.441,Download,19.1,70.3,1,140.3,2856,325.3,0,149.6,2856,361.6,1,117.6,527,81.3,66,81.7,583,76.7,66,222.8,585,61.9,0,0,0,145,71,0,2,2,0,0,0,74,4,0,1,1,0,0,0,71,67,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,1;0;4;1;23;63;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
5,6,1749624929.116,1749624941.354,12.238,172.31.14.200,58178,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,108,8309,1173,103,22988,16182,-0.469,Download,14.1,70.4,1,110.6,2886,304.1,0,114.4,2886,308.8,1,85.9,542,70.1,66,76.9,583,64.3,66,223.2,574,49.6,0,0,0,210,103,0,2,2,0,0,0,107,4,0,1,1,0,0,0,103,99,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;0;1;0;37;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
9,6,1749624951.02,1749624962.746,11.726,172.31.14.200,52072,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,90,7121,1173,87,19321,13571,-0.461,Download,16.5,70.2,1,137.4,2000,245.7,0,128.6,2000,235.8,0,118.1,776,111.5,66,79.1,583,70.2,66,222.1,314,44.6,0,0,0,176,86,0,2,2,0,0,0,89,4,0,1,1,0,0,0,87,82,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,1;0;2;0;26;62;2;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
