#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,proto_by_ip,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,quic_version,ja3s,advertised_alpns,negotiated_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent,label
5,6,1749697605.326,1749697618.742,13.416,172.31.14.200,51574,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,98,7649,1173,93,21115,14969,-0.468,Download,15.3,70.9,2,152.3,5154,571.9,0,145.8,5154,574.1,3,96.3,811,104.0,66,78.1,583,67.4,66,227.0,512,59.5,0,0,0,190,92,0,2,2,0,0,0,97,4,0,1,1,0,0,0,93,88,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,1;0;1;0;31;59;0;0;0;2;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
11,6,1749697641.301,1749697653.475,12.174,172.31.14.200,49118,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,109,8375,1173,107,24258,17188,-0.487,Download,14.0,70.9,1,106.8,745,85.6,0,100.8,213,52.8,0,111.9,745,84.9,66,76.8,583,64.0,66,226.7,380,36.5,0,0,0,215,107,0,2,0,0,0,0,108,4,0,1,0,0,0,0,107,103,0,1,0,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;0;0;0;28;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
6,6,1749697615.587,1749697629.944,14.357,172.31.14.200,35490,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,91,7187,1173,87,19389,13639,-0.459,Download,16.3,70.3,1,124.4,3510,362.1,0,135.4,3510,400.7,0,93.1,199,45.2,66,79.0,583,69.8,66,222.9,381,42.5,0,0,0,177,87,0,2,2,0,0,0,90,4,0,1,1,0,0,0,87,83,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,1;0;1;0;32;60;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
9,6,1749697628.433,1749697642.133,13.7,172.31.14.200,46836,160.79.104.10,443,91,TLS,Unknown,api.anthropic.com,109,8375,1173,106,23169,16165,-0.469,Download,14.0,69.8,1,127.5,2831,325.7,0,114.0,2831,298.0,0,102.6,1428,155.5,66,76.8,583,64.0,66,218.6,255,38.2,0,0,0,214,105,0,2,2,0,0,0,108,4,0,1,1,0,0,0,106,101,0,1,1,74,74,,TLSv1.2,0,,http/1.1,,TLSv1.3;TLSv1.2,,,,0;0;1;1;29;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,,1
